Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,DELETE /api/orders/{id},2751,1009,600,2283.672415496844,1.4626740012317896,31224.594879000506,59.07124681933842,23.00924908363715,8.439233851468515,600,1200,1800,2600,5800,11000,22000,24000,30000,31000,31000
GET,GET /api/orders (cached),6217,2920,410,2888.8968633610143,1.489695998316165,37539.06727400317,4743.514878558791,51.99872829988083,24.42275802407142,410,2200,3200,4000,7900,14000,23000,25000,33000,38000,38000
GET,GET /api/products,6155,2880,870,2821.7743767808774,1.5667210027459078,38866.85819300328,2111.9894394800976,51.480162889780686,24.088199694974552,870,1600,2700,3900,7500,13000,23000,26000,33000,39000,39000
GET,GET /api/products/{id},6245,2774,310,1112.7218686004765,1.5151929983403534,24570.795072999317,176.83522818254605,52.23291913024864,23.20162012286785,310,380,490,660,1300,3200,21000,22000,24000,25000,25000
GET,GET /api/users/me,6249,2866,310,1232.9417913866298,1.4741859995410778,24579.764654001337,145.91646663466153,52.26637496315833,23.971104279790648,310,370,480,600,1300,4600,22000,23000,24000,25000,25000
PATCH,PATCH /api/orders/{id}/status,2759,1062,570,2374.1710637829165,1.547423998999875,30714.9554839998,452.2258064516129,23.076160749456527,8.882523637521867,570,1200,1800,2600,6100,12000,22000,24000,30000,31000,31000
POST,POST /api/orders,6194,2805,500,2202.4806325327645,1.5168359968811274,31437.384376993577,422.3391992250565,51.80635726065013,23.460902827917923,500,890,1600,2400,5800,11000,22000,24000,30000,31000,31000
,Aggregated,36570,16316,380,2090.696752264261,1.4626740012317896,38866.85819300328,1327.1003554826361,305.8699523768123,136.46634243861277,380,780,1400,2100,5400,11000,22000,24000,30000,37000,39000
