timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T05:53:55,7.68,147206144,33021190144,0.45,6865491,1246431,0,0
2026-06-22T05:54:01,44.43,164478976,33021190144,0.50,9001338,6880458,0,0
2026-06-22T05:54:09,64.90,168013824,33021190144,0.51,13645261,20396409,0,0
2026-06-22T05:54:17,62.90,169086976,33021190144,0.51,19688164,38821645,0,0
2026-06-22T05:54:25,68.54,188047360,33021190144,0.57,26431269,59802979,0,0
2026-06-22T05:54:33,67.72,187916288,33021190144,0.57,33018962,79888035,0,0
2026-06-22T05:54:41,71.64,189784064,33021190144,0.57,39334583,100040877,0,0
2026-06-22T05:54:49,67.08,191639552,33021190144,0.58,45485424,119931327,0,0
2026-06-22T05:54:57,64.53,193187840,33021190144,0.59,51428819,138885657,0,0
2026-06-22T05:55:05,71.69,195125248,33021190144,0.59,57613562,158683225,0,0
2026-06-22T05:55:13,63.13,214163456,33021190144,0.65,63489901,177568775,0,0
2026-06-22T05:55:21,71.17,215642112,33021190144,0.65,69422007,197098338,0,0
2026-06-22T05:55:29,66.02,215969792,33021190144,0.65,75192599,216341070,0,0
2026-06-22T05:55:37,68.35,215990272,33021190144,0.65,80910839,235561981,0,0
2026-06-22T05:55:45,66.90,216088576,33021190144,0.65,86580729,254463866,0,0
2026-06-22T05:55:53,74.56,216326144,33021190144,0.66,92692622,275114438,0,0
