timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T05:53:55,1.29,8527872,33021190144,0.03,299781,114405,0,0
2026-06-22T05:54:01,3.72,8916992,33021190144,0.03,4293591,2091967,0,0
2026-06-22T05:54:09,4.35,9703424,33021190144,0.03,12797213,5936191,0,0
2026-06-22T05:54:17,5.95,10051584,33021190144,0.03,23974437,11238144,0,0
2026-06-22T05:54:25,3.97,10461184,33021190144,0.03,36531843,16460030,0,0
2026-06-22T05:54:33,3.48,11010048,33021190144,0.03,48010142,21302638,0,0
2026-06-22T05:54:41,3.20,10936320,33021190144,0.03,60029142,26028551,0,0
2026-06-22T05:54:49,3.85,10850304,33021190144,0.03,71875748,30644218,0,0
2026-06-22T05:54:57,5.91,10903552,33021190144,0.03,83206045,34940512,0,0
2026-06-22T05:55:05,3.28,11067392,33021190144,0.03,94188485,39143346,0,0
2026-06-22T05:55:13,3.91,10801152,33021190144,0.03,105751766,43504878,0,0
2026-06-22T05:55:21,3.30,11071488,33021190144,0.03,116671021,47192112,0,0
2026-06-22T05:55:29,3.12,11100160,33021190144,0.03,127898058,51101404,0,0
2026-06-22T05:55:37,3.74,11010048,33021190144,0.03,139492102,55095029,0,0
2026-06-22T05:55:45,3.27,10952704,33021190144,0.03,150139149,59678793,0,0
2026-06-22T05:55:53,2.75,10846208,33021190144,0.03,160519262,63358134,0,0
