timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T10:40:46,1.23,542990336,33021190144,1.64,30689,10164,0,0
2026-06-22T10:40:50,173.60,659619840,33021190144,2.00,483496,367742,0,0
2026-06-22T10:40:56,118.67,679940096,33021190144,2.06,1240018,1115747,0,0
2026-06-22T10:41:02,18.94,690987008,33021190144,2.09,2023700,1889294,0,0
2026-06-22T10:41:08,48.21,696573952,33021190144,2.11,2750413,2643640,0,0
2026-06-22T10:41:14,55.16,699379712,33021190144,2.12,3516134,3502288,0,0
2026-06-22T10:41:20,28.75,704983040,33021190144,2.13,4355941,4394104,0,0
2026-06-22T10:41:26,42.72,707792896,33021190144,2.14,5018575,5114315,0,0
2026-06-22T10:41:32,37.09,709324800,33021190144,2.15,5570937,5792148,0,0
2026-06-22T10:41:38,8.66,712556544,33021190144,2.16,6054326,6362075,0,0
2026-06-22T10:41:44,14.13,704176128,33021190144,2.13,6659612,7157599,0,0
2026-06-22T10:41:50,14.56,705675264,33021190144,2.14,7277234,7850429,0,0
2026-06-22T10:41:56,42.86,704671744,33021190144,2.13,7876950,8595388,0,0
2026-06-22T10:42:02,28.44,708702208,33021190144,2.15,8627878,9439099,0,0
2026-06-22T10:42:08,11.15,708767744,33021190144,2.15,9309659,10233809,0,0
2026-06-22T10:42:14,9.72,709648384,33021190144,2.15,10039653,11131686,0,0
2026-06-22T10:42:20,44.29,712609792,33021190144,2.16,10915672,12092979,0,0
2026-06-22T10:42:26,23.06,711520256,33021190144,2.15,11633641,12962578,0,0
2026-06-22T10:42:32,36.74,712126464,33021190144,2.16,12549478,14020305,0,0
2026-06-22T10:42:38,46.77,713478144,33021190144,2.16,13236876,14859279,0,0
2026-06-22T10:42:44,21.66,712335360,33021190144,2.16,13815732,15574440,0,0
