timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T06:00:34,47.68,51593216,33021190144,0.16,2367208,462394,0,0
2026-06-22T06:00:43,96.62,58949632,33021190144,0.18,14629279,3072294,0,0
2026-06-22T06:00:51,99.86,70934528,33021190144,0.21,33113936,6985438,0,0
2026-06-22T06:00:59,100.22,81084416,33021190144,0.25,54516362,11460739,0,0
2026-06-22T06:01:07,99.35,92049408,33021190144,0.28,78883555,16322298,0,0
2026-06-22T06:01:15,101.31,98332672,33021190144,0.30,103016428,21209947,0,0
2026-06-22T06:01:23,101.90,96768000,33021190144,0.29,127060971,25955927,0,0
2026-06-22T06:01:31,99.86,99495936,33021190144,0.30,150865482,30670040,0,0
2026-06-22T06:01:39,100.45,99053568,33021190144,0.30,175226222,35413144,0,0
2026-06-22T06:01:47,99.24,98594816,33021190144,0.30,199442451,40078510,0,0
2026-06-22T06:01:55,100.91,99594240,33021190144,0.30,223910592,44727495,0,0
2026-06-22T06:02:03,101.22,98193408,33021190144,0.30,248196568,49266349,0,0
2026-06-22T06:02:11,100.24,100077568,33021190144,0.30,272410492,53930770,0,0
2026-06-22T06:02:19,101.12,102699008,33021190144,0.31,295574561,58410282,0,0
2026-06-22T06:02:27,101.71,102674432,33021190144,0.31,318789449,62869520,0,0
