timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T12:12:15,75.84,75964416,33021190144,0.23,7134315,3023214,0,0
2026-06-22T12:12:40,89.14,101199872,33021190144,0.31,26037940,10908951,0,0
2026-06-22T12:13:04,92.77,112214016,33021190144,0.34,42896127,18191736,0,0
2026-06-22T12:13:28,0.84,112644096,33021190144,0.34,61189165,26644616,0,0
2026-06-22T12:13:52,93.14,112656384,33021190144,0.34,81079585,34914296,0,0
