Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,DELETE /api/orders/{id},3384,15,12,494.1201668132009,3.49564099451527,47499.15623199922,0.5319148936170213,43.26929385150701,0.1917965152992332,12,16,19,22,32,46,86,17000,47000,47000,47000
GET,GET /api/orders (cached),4103,35,11,605.5925832860956,1.3768749995506369,47522.44285199413,9915.416037046063,52.462740151516925,0.4475252023648775,11,15,19,22,33,48,96,30000,47000,48000,48000
GET,GET /api/products,4307,29,10,565.9853483109518,1.9113210000796244,47361.36873799842,3765.2890643139076,55.071172759586496,0.3708065962451842,10,13,17,20,30,46,110,30000,47000,47000,47000
GET,GET /api/products/{id},4207,35,9,529.0689247071164,1.4022039977135137,47353.656704995956,189.9774185880675,53.792529324258275,0.4475252023648775,9,13,16,18,26,38,85,30000,47000,47000,47000
GET,GET /api/users/me,4267,23,9,479.48993271478196,1.0945389949483797,47336.090671997226,134.37075228497773,54.559715385455206,0.2940879901254909,9,13,15,18,26,41,82,17000,47000,47000,47000
PATCH,PATCH /api/orders/{id}/status,3298,21,12,532.3339539496147,3.4135639943997376,47518.229200999485,632.0882352941177,42.16966049712474,0.2685151214189265,12,16,20,22,33,47,87,30000,47000,48000,48000
POST,POST /api/orders,4209,22,14,461.94501138058564,3.5058699941146187,47534.69028000109,637.9817058683773,53.81810219296484,0.2813015557722087,14,19,23,26,39,56,91,17000,47000,48000,48000
,Aggregated,27775,180,11,524.4388245205213,1.0945389949483797,47534.69028000109,2269.823186318632,355.14321416241347,2.3015581835907986,11,15,18,21,32,46,89,30000,47000,48000,48000
