Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/orders (cached),13051,13051,570,980.0442892077964,0.921025999559788,6675.131071002397,103.20948586315225,107.97838591535681,107.97838591535681,570,680,740,810,3400,5000,5400,5600,6100,6400,6700
GET,GET /api/products,13107,894,520,842.5928073072405,1.0153750008612406,6842.113134000101,3543.565117875944,108.44170593767387,7.396573213418818,520,580,650,700,1000,4600,5200,5400,5900,6700,6800
GET,GET /api/products/{id},13129,859,510,828.2370174365865,1.0012780003307853,6547.760335997737,189.73074872419835,108.62372451786986,7.106998199470653,510,580,630,680,1000,4500,5100,5300,6000,6300,6500
GET,GET /api/users/me,13208,915,510,840.5676301250694,0.8810600011202041,6960.882742001559,137.37439430648092,109.27733669221,7.570318221787716,510,580,640,680,1100,4500,5100,5400,5900,6600,7000
POST,POST /api/orders,13177,13177,620,1071.3553720327272,0.913210998987779,6804.1363039992575,103.44699096911285,109.0208559655702,109.0208559655702,620,720,810,880,3900,5100,5500,5700,6300,6600,6800
,Aggregated,65672,28896,540,912.5321711188759,0.8810600011202041,6960.882742001559,814.0612742112315,543.3420090286808,239.0731315156042,540,630,700,750,1700,4800,5300,5500,6100,6600,7000
