timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T14:37:39,90.56,1217609728,33021190144,3.69,28320499,10567627,0,0
2026-06-22T14:37:45,142.66,1533530112,33021190144,4.64,125378557,17313206,0,0
2026-06-22T14:37:53,161.63,1652817920,33021190144,5.01,233112238,24245510,0,0
2026-06-22T14:38:01,173.20,1602445312,33021190144,4.85,339002411,31511211,0,0
2026-06-22T14:38:09,184.58,1680289792,33021190144,5.09,448670143,38892195,0,0
2026-06-22T14:38:17,208.67,1617055744,33021190144,4.90,561669585,46425183,0,0
2026-06-22T14:38:25,199.47,1644859392,33021190144,4.98,673543014,53908969,0,0
2026-06-22T14:38:33,238.91,1666600960,33021190144,5.05,798639908,61254352,0,0
2026-06-22T14:38:41,207.78,1684611072,33021190144,5.10,915805682,68804734,0,0
2026-06-22T14:38:49,235.99,1705148416,33021190144,5.16,1039917869,76827041,0,0
2026-06-22T14:38:57,204.16,1723084800,33021190144,5.22,1164869211,84861207,0,0
2026-06-22T14:39:05,213.71,1663488000,33021190144,5.04,1288692087,92978929,0,0
2026-06-22T14:39:13,215.97,1772638208,33021190144,5.37,1411973085,100767588,0,0
2026-06-22T14:39:21,233.72,1724895232,33021190144,5.22,1533353786,108832387,0,0
2026-06-22T14:39:29,197.04,1807024128,33021190144,5.47,1653743091,116409759,0,0
2026-06-22T14:39:38,154.11,1666801664,33021190144,5.05,1766191102,123253523,0,0
