timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T10:36:16,0.96,530472960,33021190144,1.61,30495,10164,0,0
2026-06-22T10:36:20,140.09,627253248,33021190144,1.90,619446,468683,0,0
2026-06-22T10:36:26,70.50,655216640,33021190144,1.98,1680356,1543248,0,0
2026-06-22T10:36:32,28.38,657219584,33021190144,1.99,2366275,2274115,0,0
2026-06-22T10:36:38,34.88,680460288,33021190144,2.06,3148497,3049322,0,0
2026-06-22T10:36:44,25.60,675229696,33021190144,2.04,3905944,3884469,0,0
2026-06-22T10:36:50,54.49,677871616,33021190144,2.05,4586334,4631253,0,0
2026-06-22T10:36:56,39.66,697696256,33021190144,2.11,5362914,5494383,0,0
2026-06-22T10:37:02,26.12,689152000,33021190144,2.09,6084502,6278241,0,0
2026-06-22T10:37:08,17.12,694378496,33021190144,2.10,6641480,6918808,0,0
2026-06-22T10:37:14,34.74,698810368,33021190144,2.12,7108595,7462872,0,0
2026-06-22T10:37:20,35.90,698966016,33021190144,2.12,7893282,8362936,0,0
2026-06-22T10:37:26,59.98,699101184,33021190144,2.12,8610300,9170292,0,0
2026-06-22T10:37:32,15.00,699625472,33021190144,2.12,9331365,9988587,0,0
2026-06-22T10:37:38,18.76,701087744,33021190144,2.12,9964224,10721384,0,0
2026-06-22T10:37:44,23.98,699355136,33021190144,2.12,10746872,11697336,0,0
2026-06-22T10:37:50,28.39,700862464,33021190144,2.12,11558857,12693586,0,0
2026-06-22T10:37:56,26.89,701087744,33021190144,2.12,12325667,13643281,0,0
2026-06-22T10:38:03,21.91,700321792,33021190144,2.12,13021609,14386440,0,0
2026-06-22T10:38:09,17.92,701865984,33021190144,2.13,13713907,15146094,0,0
2026-06-22T10:38:15,40.95,702111744,33021190144,2.13,14305029,15841819,0,0
