Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/orders (cached),13947,13947,540,930.9445009004976,0.8704700012458488,6657.168685997021,102.89682368968236,115.70885562771504,115.70885562771504,540,640,710,760,3100,4800,5300,5500,6000,6600,6700
GET,GET /api/products,13818,910,480,794.125190630855,0.9142939998127986,6290.42785600177,3552.061803444782,114.63862960233502,7.549656458107169,480,540,590,640,950,4300,5000,5200,5700,6200,6300
GET,GET /api/products/{id},13853,882,470,776.2657999745431,0.8831039995129686,6325.861255998461,189.7355085541038,114.9290010045699,7.317359336319256,470,530,590,620,890,4300,5000,5200,5700,6200,6300
GET,GET /api/users/me,13941,889,470,779.3938654944534,1.0276780012645759,6228.287855999952,137.201994118069,115.6590776730462,7.375433616766235,470,540,590,630,890,4400,5100,5300,5700,6200,6200
POST,POST /api/orders,13959,13959,570,953.161594075012,0.9441399997740518,6634.027396998135,102.88716956802064,115.80841153705272,115.80841153705272,570,670,740,790,2500,4800,5400,5500,6000,6600,6600
,Aggregated,69518,30587,500,846.9954189676874,0.8704700012458488,6657.168685997021,812.6648206219971,576.7439754447189,253.75971657596043,500,580,650,700,1100,4600,5200,5400,5900,6400,6700
