Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,DELETE /api/orders/{id},2582,0,3100,3436.2873449495905,19.538407999789342,19535.465150001983,0.0,21.60951705486408,0.0,3100,3300,3800,4300,5600,6800,8400,11000,17000,20000,20000
GET,GET /api/orders (cached),4592,0,3300,3764.946306285225,12.874903004558291,22874.777365002956,9216.830574912892,38.43179795349956,0.0,3300,3800,4300,4900,6400,7900,10000,12000,20000,23000,23000
GET,GET /api/products,4584,0,3200,3741.42371968169,17.764204007107764,22641.997860999254,3829.0,38.36484360166419,0.0,3200,3700,4500,5000,6600,8000,11000,12000,19000,23000,23000
GET,GET /api/products/{id},4593,0,2700,2330.6357665898063,4.010605000075884,3478.701154999726,190.62159808404093,38.44016724747898,0.0,2700,2900,3000,3000,3100,3200,3200,3300,3400,3500,3500
GET,GET /api/users/me,4470,0,2700,2331.427797063813,4.6490650056512095,3462.8538910037605,134.39351230425055,37.41074408801024,0.0,2700,2900,3000,3000,3100,3200,3300,3300,3400,3500,3500
PATCH,PATCH /api/orders/{id}/status,2481,0,3100,3419.3879131490553,15.886853994743433,17457.472431000497,639.0540104796453,20.764218362942596,0.0,3100,3300,3800,4300,5400,6700,8500,11000,17000,17000,17000
POST,POST /api/orders,4573,0,3000,3282.464797743777,17.58224900549976,19099.983056999918,645.2659085939208,38.272781367890566,0.0,3000,3300,3700,4100,5600,6700,8500,10000,17000,19000,19000
,Aggregated,27875,0,3000,3154.5154782267305,4.010605000075884,22874.777365002956,2363.7086995515697,233.2940696763502,0.0,3000,3200,3400,3800,5200,6600,8500,10000,18000,22000,23000
