timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T12:15:37,0.36,9633792,33021190144,0.03,857956,800046,0,0
2026-06-22T12:16:01,0.55,9617408,33021190144,0.03,1110650,1049690,0,0
2026-06-22T12:16:27,0.46,9601024,33021190144,0.03,1334317,1269588,0,0
2026-06-22T12:16:54,0.51,9596928,33021190144,0.03,1601751,1535732,0,0
2026-06-22T12:17:20,0.52,9596928,33021190144,0.03,1880277,1812636,0,0
