timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T05:57:11,12.01,148770816,33021190144,0.45,6882697,1296481,0,0
2026-06-22T05:57:17,41.62,163098624,33021190144,0.49,9011139,7207592,0,0
2026-06-22T05:57:25,59.56,167477248,33021190144,0.51,13527041,20506788,0,0
2026-06-22T05:57:33,65.36,168656896,33021190144,0.51,19030903,36824843,0,0
2026-06-22T05:57:41,59.95,187281408,33021190144,0.57,24996744,54704222,0,0
2026-06-22T05:57:50,67.72,187904000,33021190144,0.57,30982711,73162294,0,0
2026-06-22T05:57:58,72.60,188985344,33021190144,0.57,36894500,91844480,0,0
2026-06-22T05:58:06,74.73,191021056,33021190144,0.58,42946958,110812411,0,0
2026-06-22T05:58:14,65.00,193093632,33021190144,0.58,49074446,130337991,0,0
2026-06-22T05:58:22,80.83,194383872,33021190144,0.59,55383895,150207214,0,0
2026-06-22T05:58:30,70.37,213192704,33021190144,0.65,61356215,169676797,0,0
2026-06-22T05:58:38,70.06,215179264,33021190144,0.65,67688986,189873316,0,0
2026-06-22T05:58:46,78.33,215736320,33021190144,0.65,73926034,210065173,0,0
2026-06-22T05:58:54,79.60,215093248,33021190144,0.65,80371347,231268860,0,0
2026-06-22T05:59:02,68.33,215420928,33021190144,0.65,86555305,251721598,0,0
2026-06-22T05:59:10,67.09,215158784,33021190144,0.65,92537032,272569133,0,0
