Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,DELETE /api/orders/{id},14400,0,450,408.30523205006705,5.829903999256203,671.335597999132,0.0,119.36836116756791,0.0,450,490,510,530,560,590,610,620,650,670,670
GET,GET /api/orders (cached),18834,0,430,388.1804755331051,3.249772998970002,688.3410859991272,10485.096208983752,156.1238690437482,0.0,430,480,510,520,560,580,610,620,650,670,690
GET,GET /api/products,18702,0,400,372.978454804425,3.7223379986244254,687.9624369976227,3790.0,155.02965906637883,0.0,400,460,490,500,550,570,600,610,640,690,690
GET,GET /api/products/{id},18736,0,400,369.421955640383,2.7627189992927015,679.7191959994962,190.5829953031597,155.3115010302467,0.0,400,460,490,500,540,570,600,610,650,670,680
GET,GET /api/users/me,18616,0,400,367.69298967576265,2.3698639997746795,686.6259550006362,134.53486248388484,154.31676468718362,0.0,400,460,480,500,540,570,600,610,640,650,690
PATCH,PATCH /api/orders/{id}/status,14317,0,450,406.1880332011032,5.542258997593308,690.5340209996211,636.4759376964448,118.68033519694929,0.0,450,490,510,530,560,590,610,620,650,680,690
POST,POST /api/orders,18766,0,450,397.93196899872146,6.4799979991221335,688.9684300003864,643.3532452307364,155.56018511601246,0.0,450,490,510,530,570,590,610,630,660,680,690
,Aggregated,122371,0,420,385.8387799210254,2.3698639997746795,690.5340209996211,2415.749965269549,1014.390675308087,0.0,420,470,500,520,560,580,610,620,650,680,690
