timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T14:42:02,176.77,1273454592,33021190144,3.86,14393528,23800598,0,0
2026-06-22T14:42:08,246.15,1570426880,33021190144,4.76,18498467,117782836,0,0
2026-06-22T14:42:16,233.22,1746587648,33021190144,5.29,23025342,215982957,0,0
2026-06-22T14:42:24,282.22,1799168000,33021190144,5.45,27771964,318791855,0,0
2026-06-22T14:42:32,307.18,1800126464,33021190144,5.45,33031505,437503585,0,0
2026-06-22T14:42:40,299.98,1784610816,33021190144,5.40,38482133,556757831,0,0
2026-06-22T14:42:49,305.10,1775869952,33021190144,5.38,44157210,680274623,0,0
2026-06-22T14:42:57,340.60,1774891008,33021190144,5.38,49791288,799577523,0,0
2026-06-22T14:43:05,330.26,1781624832,33021190144,5.40,55435261,924110473,0,0
2026-06-22T14:43:13,281.16,1826807808,33021190144,5.53,61153663,1043358166,0,0
2026-06-22T14:43:21,356.69,1779761152,33021190144,5.39,66681436,1160163439,0,0
2026-06-22T14:43:29,347.86,1971466240,33021190144,5.97,72184348,1279739515,0,0
2026-06-22T14:43:37,313.85,1882652672,33021190144,5.70,77612163,1400795227,0,0
2026-06-22T14:43:45,324.43,1822007296,33021190144,5.52,83003640,1529483303,0,0
2026-06-22T14:43:53,330.22,1904369664,33021190144,5.77,88519596,1648288140,0,0
2026-06-22T14:44:01,330.02,1827258368,33021190144,5.53,96965626,1771231582,0,0
