Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,DELETE /api/orders/{id},2468,615,760,2806.3933059201822,1.5735440028947778,32160.45804800524,40.646272285251214,20.564049116033974,5.124347733533588,760,1500,2700,3700,8000,14000,22000,24000,29000,32000,32000
GET,GET /api/orders (cached),4954,1392,1600,3686.866481067386,1.5518030049861409,40567.2523050016,6529.836899475172,41.278079141342104,11.59852365053456,1600,3000,4200,5300,10000,17000,24000,26000,35000,41000,41000
GET,GET /api/products,4971,1389,1300,3683.3932114317768,1.346744000329636,39396.85323699814,2804.488231744116,41.419727777878805,11.573526832322202,1300,2700,4300,5700,10000,16000,23000,26000,35000,39000,39000
GET,GET /api/products/{id},5005,1415,330,1407.1600079814325,1.572321998537518,24413.87331599981,182.45674325674327,41.703025050952206,11.790165923495978,330,420,520,620,1500,9900,21000,22000,24000,24000,24000
GET,GET /api/users/me,5184,1454,330,1472.900541247438,1.457434002077207,24560.664886004815,142.34104938271605,43.194501870956294,12.115124560256644,330,410,510,600,1500,11000,22000,23000,24000,25000,25000
PATCH,PATCH /api/orders/{id}/status,2684,657,710,2705.907145030194,1.7024589978973381,33071.74847999704,516.9597615499255,22.363820027323822,5.474303188506614,710,1400,2500,3500,7100,14000,22000,24000,30000,33000,33000
POST,POST /api/orders,5043,1439,710,2926.5706321943203,1.4803980011492968,32605.62292100076,501.92544120563156,42.01965141497542,11.99014046919485,710,1600,2800,3800,8600,15000,22000,24000,30000,33000,33000
,Aggregated,30309,8361,540,2646.1039823628903,1.346744000329636,40567.2523050016,1714.344254181926,252.54285439946264,69.66613235784443,540,1200,2300,3200,7800,14000,22000,24000,32000,36000,41000
