timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T14:46:22,3.22,482611200,33021190144,1.46,75233,16147,0,0
2026-06-22T14:46:28,240.69,658026496,33021190144,1.99,3517892,3618396,0,0
2026-06-22T14:46:36,179.13,754409472,33021190144,2.28,9197186,9978071,0,0
2026-06-22T14:46:44,188.21,846036992,33021190144,2.56,15112567,16731568,0,0
2026-06-22T14:46:52,152.21,859926528,33021190144,2.60,21429141,23966825,0,0
2026-06-22T14:47:00,157.66,889802752,33021190144,2.69,28040480,31753981,0,0
2026-06-22T14:47:08,71.10,1005129728,33021190144,3.04,35431840,40392847,0,0
2026-06-22T14:47:16,71.35,1017745408,33021190144,3.08,43141438,49470936,0,0
2026-06-22T14:47:24,42.03,1017974784,33021190144,3.08,50221796,57870017,0,0
2026-06-22T14:47:32,50.35,1018122240,33021190144,3.08,57386912,66264905,0,0
2026-06-22T14:47:40,50.44,1018785792,33021190144,3.09,64885373,75066553,0,0
2026-06-22T14:47:48,115.47,1019092992,33021190144,3.09,72191245,83416853,0,0
2026-06-22T14:47:56,51.42,1019056128,33021190144,3.09,79441268,91875275,0,0
2026-06-22T14:48:04,52.09,1019461632,33021190144,3.09,86967057,100698487,0,0
2026-06-22T14:48:12,54.77,1022853120,33021190144,3.10,94137311,109197567,0,0
2026-06-22T14:48:20,49.45,1022935040,33021190144,3.10,101238073,117457446,0,0
