timestamp,cpu_percent,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2026-06-22T13:12:39,0.59,8503296,33021190144,0.03,157008,75936,0,0
2026-06-22T13:12:55,0.62,8503296,33021190144,0.03,202864,104612,0,0
